L_472_LysoPC.14.0.,L_239_LysoPE.18.2.,L_548_LysoPE.18.0.,L_311_LysoPC.16.1.,L_15_LysoPC.16.0.,L_488_LysoPC.18.4e.,L_622_LysoPE.20.3.,L_617_LysoPE.20.1.,L_256_Cer.d18.1.17.0.,L_1604_LysoPC.18.3.,L_47_LysoPC.18.2.,L_1049_Cer.d18.1.16.0.,L_48_LysoPC.18.1.,L_46_LysoPC.18.0.,L_461_LysoPC.20.5.,L_109_LysoPC.20.4.,L_248_LysoPC.20.3.,L_299_LysoPC.22.6.,L_621_LysoPC.22.5.,L_105_Cer.d18.1.22.6.,L_1035_Cer.d18.1.20.0.,L_479_DG.33.5.,L_317_Cer.d18.1.22.6.,L_721_PE.32.3e.,L_866_PE.32.1.,L_734_PC.30.0e.,L_1320_DG.40.1.,L_352_PC.30.3.,L_348_PE.34.3e.,L_1192_PE.34.2e.,L_14_SM.d18.1.16.0.,L_662_PE.36.6e.,L_372_PE.34.2.,L_162_PE.34.0.,L_339_PE.36.4e.,L_292_PE.36.3e.,L_448_PE.36.2e.,L_44_SM.d18.1.18.0.,L_58_PC.32.1.,L_60_PC.32.0.,L_1995_TG.42.2.,L_1489_TG.42.1.,L_429_PE.36.4.,L_508_TG.42.0.,L_104_PC.34.2e.,L_3221_PC.34.2e.,L_140_PE.36.1.,L_499_PE.36.1.,L_90_PE.36.1.,L_4878_PE.36.1.,L_529_PE.38.7e.,L_330_PE.38.7e.,L_456_PE.36.0.,L_350_PE.36.0.,L_793_PE.38.6e.,L_541_PE.38.5e.,L_115_PE.38.5e.,L_915_PE.38.4e.,L_979_PE.38.4e.,L_1264_PC.34.3.,L_121_SM.d18.1.20.1.,L_1_PC.34.2.,L_51_SM.d18.1.20.0.,L_5_PC.34.1.,L_224_PE.38.6.,L_738_PE.40.6e.,L_845_TG.44.2.,L_3822_PE.38.5.,L_53_PE.38.5.,L_474_TG.44.1.,L_316_TG.44.1.,L_750_PC.36.4e.,L_210_PE.38.4.,L_35_PC.36.4e.,L_528_PE.40.4e.,L_284_TG.44.0.,L_181_PE.38.3.,L_175_PE.38.3.,L_465_PE.38.2.,L_209_PE.38.2.,L_135_SM.d18.1.21.0.,L_643_PE.40.8e.,L_398_PE.40.8e.,L_122_PE.38.1.,L_295_PE.40.7e.,L_385_PE.40.7e.,L_990_PC.36.6.,L_599_PE.40.6e.,L_30_PC.36.5.,L_300_PC.36.5.,L_657_TG.45.1.,L_663_TG.45.0.,L_865_TG.46.6.,L_45_SM.d18.1.22.1.,L_6_PC.36.2.,L_18_PC.36.1.,L_981_PC.36.0.,L_1158_TG.46.3.,L_837_TG.46.3.,L_522_PC.38.7e.,L_309_PE.40.6.,L_230_PE.40.6.,L_1006_TG.46.2.,L_213_TG.46.2.,L_43_PC.38.5e.,L_132_PC.38.5e.,L_400_TG.46.1.,L_112_TG.46.1.,L_1683_PE.40.4.,L_67_PE.40.4.,L_354_PE.40.4.,L_177_TG.46.0.,L_328_PE.40.3.,L_394_PE.40.3.,L_402_PC.38.3e.,L_70_SM.d18.1.23.1.,L_279_PC.37.2.,L_322_PC.38.1e.,L_2156_PC.38.7.,L_1305_PC.38.7.,L_8_PC.38.6.,L_537_TG.47.2.,L_19_PC.38.5.,L_326_TG.47.1.,L_81_PC.38.4.,L_2348_PC.38.4.,L_7_PC.38.4.,L_517_TG.47.0.,L_11_SM.d18.1.24.1.,L_1762_PC.38.1.,L_152_PC.38.1.,L_771_TG.48.4.,L_2776_PC.40.7e.,L_168_TG.48.3.,L_64_TG.48.2.,L_202_PC.40.5e.,L_42_TG.48.1.,L_386_PC.40.4e.,L_251_PC.40.4e.,L_927_PC.40.4e.,L_2155_TG.48.0.,L_763_SM.d18.1.25.2.,L_544_PC.40.3e.,L_395_PC.40.3e.,L_1036_SM.d18.1.25.0.,L_745_PC.40.7.,L_361_TG.49.3.,L_29_PC.40.6.,L_304_TG.49.2.,L_190_TG.49.2.,L_142_TG.49.1.,L_125_PC.40.4.,L_805_TG.49.0.,L_825_SM.d18.1.26.2.,L_1096_PC.40.3.,L_1216_PC.40.3.,L_1242_PC.40.2.,L_835_PC.40.1.,L_1261_TG.50.4.,L_806_PC.40.0.,L_24_TG.50.3.,L_305_TG.50.2.,L_17_TG.50.2.,L_12_TG.50.1.,L_788_SM.d18.1.27.3.,L_955_TG.51.7.,L_1142_TG.50.0.,L_103_TG.50.0.,L_999_TG.51.6.,L_1083_TG.51.5.,L_3595_TG.51.5.,L_1078_TG.51.5.,L_258_TG.51.4.,L_92_TG.51.3.,L_79_TG.51.2.,L_545_TG.51.2.,L_174_TG.51.1.,L_1003_TG.52.7.,L_2166_TG.52.6.,L_289_TG.52.6.,L_1443_TG.52.6.,L_57_TG.52.5.,L_13_TG.52.4.,L_3_TG.52.3.,L_585_TG.52.2.,L_774_TG.52.2.,L_4_TG.52.2.,L_185_TG.53.8.,L_1695_TG.52.1.,L_28_TG.52.1.,L_862_TG.53.7.,L_868_TG.53.7.,L_518_TG.52.0.,L_325_TG.52.0.,L_1474_TG.53.6.,L_445_TG.53.5.,L_178_TG.53.4.,L_1633_TG.53.3.,L_414_TG.53.3.,L_134_TG.53.3.,L_340_TG.53.2.,L_113_TG.54.9.,L_244_TG.53.1.,L_1245_TG.53.1.,L_600_TG.53.1.,L_1388_TG.54.7.,L_87_TG.54.6.,L_31_TG.54.5.,L_16_TG.54.4.,L_247_TG.54.3.,L_9_TG.54.3.,L_267_TG.54.2.,L_21_TG.54.2.,L_153_TG.54.1.,L_1000_TG.55.7.,L_1410_TG.54.0.,L_1504_TG.54.0.,L_567_TG.55.6.,L_550_TG.55.4.,L_1559_TG.55.3.,L_1560_TG.55.3.,L_460_TG.55.3.,L_501_TG.56.9.,L_726_TG.55.2.,L_1513_TG.55.1.,L_3089_TG.56.7.,L_165_TG.56.6.,L_37_TG.56.6.,L_91_TG.56.5.,L_4289_TG.56.5.,L_1119_TG.56.5.,L_220_TG.56.5.,L_960_TG.56.4.,L_180_TG.56.4.,L_351_TG.56.4.,L_166_TG.56.3.,L_332_TG.56.2.,L_879_TG.56.2.,L_1492_TG.56.1.,L_1452_TG.57.4.,L_2619_TG.57.4.,L_215_TG.58.7.,L_998_TG.58.6.,L_432_TG.58.6.,L_273_TG.58.6.,L_1437_TG.58.5.,L_628_TG.58.5.,L_1503_TG.58.4.,L_1502_TG.58.3.,L_3173_TG.58.2.,L_1773_TG.59.7.,L_988_TG.59.5.,L_1308_TG.59.5.,L_3902_ChoE.14.0.,L_363_ChoE.16.1.,L_189_ChoE.16.0.,L_176_ChoE.18.3.,L_32_ChoE.18.2.,L_59_ChoE.18.1.,L_114_SM.d18.1.14.0.,L_205_ChoE.20.5.,L_69_ChoE.20.4.,L_296_ChoE.20.3.,L_154_PC.31.1..PE.34.1.,L_173_PC.32.2.,L_75_PC.34.3e..PE.37.3e.,L_120_PC.33.2..PE.36.2.,L_77_PC.34.3.,L_101_PC.35.2.,L_2_PC.36.4.,L_10_PC.36.3.,L_930_PC.38.5.,L_23_PC.38.3.,L_98_PC.38.2.,L_1582_PC.40.5.,L_62_PC.40.5.,L_1184_PC.40.4.,L_462_TG.49.0..,L_1844_TG.50.5..,L_1446_TG.50.5..,L_502_TG.16.0.18.1.16.0.,L_1830_TG.52.5..,L_63_TG.54.6..,L_34_TG.54.5..,L_97_TG.56.8..,L_1440_TG.56.7..,L_836_TG.56.4..,L_458_TG.58.10..,L_864_TG.59.2..
1.074533791,1.184615977,0.682242903,0.84291609,66.41154243,0.557140617,0.207090132,0.270596217,1.781780668,0.275913549,26.24842954,0.182695686,17.33101775,17.94456755,0.705165805,5.139732903,1.731463786,1.239111958,0.402748158,8.30454972,0.313439298,0.272818235,0.867893132,0.440335509,0.623125523,0.154224088,0.084420442,0.463868159,2.752682576,0.824852,85.34144846,0.988027499,1.405732705,9.115924272,1.742030117,2.876853929,1.308412494,28.54887231,8.497445543,7.50446412,0.044604154,0.171179687,1.477893023,0.435876345,4.224105885,4.224105885,13.63328087,1.219550476,14.78493946,14.78493946,1.281885808,3.496350696,3.320606423,1.962113115,2.231715443,0.553285452,13.854719,0.823974804,2.389960477,2.114151522,6.499131159,170.7323657,27.73665557,122.059642,5.462700193,2.591132756,0.235078342,16.26220398,67.36705418,0.119082229,1.294885608,0.959571213,6.677757831,14.06196093,1.255511636,1.993229076,8.22285108,7.645584074,1.351077454,5.176829421,9.995378002,1.106832217,1.216564317,17.19348135,3.987314416,1.18711753,0.300668417,0.604694203,25.99346631,0.932388399,0.299307582,0.226385293,0.127642191,27.57139371,116.8260946,38.49258214,0.214666017,0.155789501,0.198048426,0.20650175,4.671638219,7.117168058,0.078813658,2.19083894,10.34402959,2.060588048,0.182382438,7.851231084,20.93197318,34.79564483,3.10733991,3.755111414,,5.55692836,0.366753989,16.83663162,0.626241241,0.286335087,0.45825377,0.185367711,74.01662455,0.430428997,33.28940897,1.412855104,6.622707396,4.350680587,114.2808494,0.431706079,75.76910826,0.439290966,1.360091964,0.369645338,0.118627024,3.462471097,14.3958101,1.114502967,30.80197337,0.220283859,0.736903673,0.119832067,9.358659322,1.037432004,0.239839131,0.277977875,0.149312026,1.305293504,0.719265857,35.44127002,0.25638322,2.337533847,4.464675101,2.35922968,0.473141571,0.486922904,0.076569925,0.034181494,0.020707398,0.073853076,0.026536269,0.145335759,28.51118143,0.572035029,52.38864452,77.16324234,0.673698071,0.575015548,0.507710117,7.585128028,0.152453089,0.077791784,0.090913632,0.070087759,0.974127258,5.909466383,9.778745822,0.614850817,3.922058609,0.159511378,0.341397692,0.635016166,0.590369113,8.547818317,48.24654513,139.8957023,0.235142057,0.720953813,157.9011008,1.835471155,0.833975361,41.27482927,0.098948142,0.128893171,0.273424939,1.684077603,0.059153167,0.429588989,1.948114779,0.250004361,0.204706064,3.723877096,0.435002197,9.356639492,0.674442149,0.12730595,0.471019717,0.466964575,3.361362099,25.06607579,43.64928535,0.633833962,67.18828085,0.915579981,46.62491394,3.162126209,0.196024825,0.36224128,0.171269206,0.264879169,0.179876706,0.032444435,0.04520131,0.329083796,0.353536719,0.217520352,0.096349467,6.974040574,1.557376947,14.9824754,5.901860263,1.286480765,5.901860263,1.286480765,0.624233418,1.777670992,0.809303505,2.219369036,0.833510896,0.279583475,0.093199487,0.089683889,0.144727478,1.261286087,0.273689923,0.512965327,1.038038517,0.183633121,0.184770367,0.099967485,0.111435121,0.080949902,0.283962552,0.19677194,0.19677194,1.442929516,1.470116771,7.493727126,7.580471439,110.1940318,48.05081623,14.55589068,11.04218891,43.93657745,3.860425018,1.454523887,2.366458733,6.668207907,2.011345991,4.913776338,5.933031421,144.7220003,59.80977329,8.093684421,34.93805281,2.665578067,0.85502331,9.734624273,0.264636537,0.694979865,0.319797263,0.231373931,0.855880961,4.158988462,7.534575117,15.66765504,5.640358989,24.66734359,0.353724887,0.379953497,0.324746204
0.792397101,1.4053247,0.726821008,0.904279685,79.18122516,0.396169789,0.156632767,0.189793207,2.112091846,0.207370892,13.63143907,0.372345792,15.11519249,15.43579413,2.277218251,3.103120686,1.211663872,1.740710061,0.328305593,9.560148894,0.285850365,0.321012635,2.119907297,0.504690637,0.695911303,0.173722731,0.065641132,0.365243364,3.347063798,0.709729762,131.4565657,0.816085932,0.831740964,8.063492822,1.143969491,1.962105761,0.727322731,40.46536597,9.048410803,11.87452028,0.02345714,0.070490496,0.585727935,0.305800621,2.513892974,2.513892974,12.18295719,0.591112708,15.4211714,15.4211714,3.34361947,3.893049989,3.293168897,1.492298228,4.369824458,0.340194874,6.001817682,0.310012596,1.694706688,1.672126108,8.736536003,174.2805428,40.96696651,135.048237,5.046992174,13.74426542,0.096235859,32.61309667,32.66256974,0.127582018,0.362627783,0.849394415,2.045789281,10.76777989,1.23787861,0.605671319,5.136910008,5.301683766,1.313075756,4.679356334,11.12865363,1.247033377,0.803628343,12.43843159,4.144493956,1.25439071,0.207360452,0.408466231,95.92819753,0.606080008,0.309101062,0.218455587,0.118449333,36.56624094,123.1294394,31.66491117,0.23061778,0.152202262,0.101398379,0.159935657,3.354616831,8.220229814,0.147584875,0.694993582,11.10986091,1.435815892,0.204417684,2.304223766,13.91502059,19.25905995,2.631544815,1.061405701,4.187839097,4.187839097,0.410731541,28.58959613,0.731153875,0.6232494,1.012627924,0.363294511,123.4724478,0.413138894,28.77812131,0.782208377,4.244484225,2.818945153,93.55131796,0.364347181,169.9328414,1.363019525,1.633848835,0.432547293,0.298055287,1.654828576,5.857034222,1.169110534,11.5249434,0.498997662,0.814377322,0.092117675,2.387825053,1.298537343,0.237062152,0.336572115,0.264074752,2.290445742,0.439094879,47.3306159,0.215197147,1.547816783,1.943773689,0.896077577,0.233685405,0.971410468,0.146924239,0.650456058,0.316867648,0.219307825,0.179206865,0.313244272,16.43911673,0.659039565,31.05635337,34.15258272,1.129809752,0.469797698,0.389626737,1.106691378,0.189427519,0.116380161,0.118718988,0.220245576,0.695046172,3.368326009,5.172637628,0.270052903,1.34934914,0.347859095,0.404580901,1.279961879,1.037305529,5.609644099,34.05271747,102.8469764,0.253193866,0.241223017,113.6973889,1.514261065,0.579267792,10.89143946,0.136237513,0.086673634,0.195675098,0.227162349,0.177460024,0.425403926,1.177053489,0.115857088,0.266774346,1.881545677,0.472328706,3.159201377,0.665636211,0.06901556,0.129740664,0.463469647,5.9266389,12.55884014,25.83282027,0.628378748,46.1975381,0.453533029,18.63279779,0.846090315,0.644198346,0.379400347,0.049777636,0.953601181,0.092282107,0.203537778,0.177809357,0.203415833,1.072043631,0.082905004,0.077176439,5.672006231,1.427385808,12.49873124,4.025960478,0.767363982,4.025960478,0.767363982,0.39784378,0.886037968,0.313117992,1.073561319,0.619672869,0.124901182,0.052405661,0.600882133,0.602298523,1.489159219,0.358387434,0.545145235,0.919560509,0.08409705,0.157160689,0.117451366,0.098990903,0.0780158,0.345340263,0.960503482,0.960503482,1.03907405,1.912543368,11.69293129,6.588112145,156.8711044,40.10684627,12.22925296,33.88839722,37.71428281,3.728045405,1.690818262,1.872497072,4.51698956,2.567542977,3.823918481,4.41990713,149.3267693,56.56373301,27.34371784,31.64685954,2.940627042,0.538508772,8.550239562,0.221558375,0.25406036,0.292330085,0.335390586,0.924577553,3.82354473,11.03519482,9.295007264,15.52440435,46.0963627,0.1761084,0.857873217,0.436876585
0.85516248,1.399767564,0.793912996,1.934908646,80.15762425,0.572929428,0.303126148,0.458388399,1.832878521,0.361095118,31.63471315,0.338451479,24.92790544,27.69721019,1.504914493,3.606431127,1.30714311,2.047509252,0.425561944,8.156530601,0.145839991,0.317954401,1.249212745,0.232324052,0.966257982,0.267397047,0.05730435,0.56025013,2.084008167,0.756243258,102.6773453,0.669774167,2.898724943,10.79435766,1.826135452,3.589660958,1.551341339,25.85120223,18.04575731,10.26999335,0.016817878,0.03087585,0.93014301,0.11552491,7.381241004,7.381241004,17.37796522,0.65632852,39.9149322,39.9149322,2.402802385,3.495899066,4.478789588,2.771127132,3.518185827,0.403382508,9.665391025,0.73838909,1.691029056,4.532426724,7.513222988,201.4145232,25.58623352,165.348495,4.807097202,16.19231366,0.056072782,23.9313665,50.29034965,0.164666439,0.166834468,0.903690774,2.979531216,13.89897097,1.128860038,0.239871307,13.82208344,14.1814364,3.350882093,8.105620366,8.113010212,1.243003605,1.188952793,18.13166421,4.076286763,2.08145315,0.242652156,0.866640269,68.74702987,0.82589544,0.106291402,0.111416023,0.132517612,32.12870916,178.7657408,54.59096936,0.364156542,0.150946637,0.079945852,0.324158245,4.237758319,6.241090887,0.239842402,0.404491965,12.52008314,1.945758842,0.22504023,1.013747222,16.36804929,25.46469291,3.975888017,0.466996486,3.429494422,3.429494422,0.407657932,25.91670849,1.337361422,0.815668492,0.672172024,0.307315167,102.8672369,0.174333345,38.7612186,0.348610266,4.130991066,3.457369775,80.26106156,0.158270961,177.955463,0.81186407,3.617809067,0.480486867,0.171495086,1.397489388,4.93912931,1.796226674,5.52189605,0.500952523,0.862596787,0.143810811,1.057326577,1.511645821,0.28933517,0.670666899,0.230273583,3.283764721,0.344970345,42.33012192,0.337916029,0.983841369,0.759580009,1.417569668,0.148446723,2.204558205,0.090208723,0.279895173,0.233412222,0.199439556,0.105255072,0.327918779,15.61440564,0.833231377,22.61121772,13.34809639,0.833294746,0.708968666,0.53513899,0.477694011,0.466207231,0.208660413,0.088973219,0.195766647,0.57347049,2.673202219,3.072814648,0.13370011,0.598790701,0.292934361,0.36214686,0.88833386,0.41295119,3.262479624,36.19096192,71.03346591,0.321761219,0.370783148,95.24075173,2.757285604,0.665831709,3.481906449,0.24326147,0.154522691,0.229366942,0.106589277,0.106920643,0.394263147,1.290693451,0.060334242,0.304497297,1.688747447,0.432780537,1.78049907,0.343069036,0.121850549,0.061423925,0.392039039,3.719106749,13.52967496,26.1333568,0.447749388,27.67229944,0.427773266,7.273860079,0.358730907,0.34008302,0.48878201,0.032614894,0.446907861,0.061808644,0.171606001,0.227725775,0.17429769,1.087831295,0.064184371,0.036408837,3.882975538,1.112774533,8.275810011,1.990044972,0.823196757,1.990044972,0.823196757,0.500425257,1.118838644,0.109198752,1.225494039,0.55332821,0.23588176,0.031614587,0.276442733,0.631631684,1.216549837,0.236298542,0.383212534,0.616993767,0.128804564,0.115040367,0.271735586,0.207341006,0.058827604,0.330282926,0.685058038,0.685058038,0.648620055,1.740825232,8.377614448,4.378136371,130.2024973,49.85532968,12.93951482,17.89755177,34.33136438,1.740924956,2.64509608,3.200182957,14.20570799,9.030101431,6.455752701,8.187444039,136.8777161,49.65662059,15.34757563,31.78455042,4.447173021,0.352690269,9.82434554,0.312896404,0.130766538,0.213145495,0.20756186,0.674075817,2.345917425,6.907346526,5.804947931,9.953628348,18.63127732,0.140140589,0.381410401,0.276598161
1.446280565,1.904194207,0.833522559,2.203299415,105.7057096,0.620549228,0.390051167,0.284813129,2.014991576,0.466690251,32.73387604,0.284121576,27.05700407,32.43650221,1.674748005,5.070167177,1.763003475,2.360798712,0.568621437,8.463211019,0.223381304,0.297897379,1.830974248,0.169987951,0.772073103,0.154799455,0.051774852,0.282705664,2.374981845,0.769790856,100.3772278,0.688014555,1.817214022,6.10789103,1.799561089,3.024547687,1.706367128,33.41911665,17.61144721,9.972009569,0.046177578,0.223737143,0.940794745,0.432153607,2.497225038,2.497225038,20.00673629,0.785754225,17.79879097,17.79879097,1.639591272,3.409574603,5.828856847,2.044042741,4.458741707,0.774971265,9.450907274,0.53164087,2.014530232,3.424684247,7.295721997,180.3889619,27.85535604,157.7249637,4.952592785,19.06814124,0.248419135,15.59651642,50.77075225,0.194593647,1.076618542,0.812003904,2.829794,8.768058028,1.420915764,1.411070371,9.349782543,5.634884175,2.61707695,5.152394405,9.482018193,1.018275461,0.844781219,21.30275577,4.596069978,1.993108651,0.336982781,0.970254857,50.85790903,0.775658937,0.276112786,0.202117267,0.187698705,29.51160268,149.9419952,59.6784848,0.337570366,0.197645673,0.143925566,0.216431627,2.448203553,5.321338983,0.181964233,1.040654573,7.618752841,2.000950697,0.229187233,5.889035004,13.18538047,22.32838168,2.009851058,2.588540661,3.95502215,3.95502215,0.278287408,25.18110491,0.95948457,0.311763787,0.638416946,0.223827082,89.4860506,0.356599143,37.2439677,0.850647568,6.194420995,2.928092719,86.21198356,0.469131873,144.0318363,0.743873345,2.703202648,0.51462564,,1.642570472,9.784082992,1.034111448,22.23699541,0.36800735,0.610949832,0.069364544,7.15384357,1.441059688,0.23966125,0.406874592,0.249916801,2.278639621,0.361452639,39.95139149,0.366471006,1.538884473,2.202786762,1.758648414,0.396872704,0.735469229,0.080181549,0.117376748,0.140542295,0.213189104,0.104540258,0.393306581,12.83474001,0.724291809,34.02246252,43.91773994,0.709501134,0.557008105,0.661448346,3.348519389,0.15624606,0.101254843,0.056006523,0.067732228,0.3697731,1.843813349,4.048445987,0.28550682,1.378952825,0.137877181,0.151150038,0.531538513,0.486906069,1.741731018,19.23374645,65.89682955,0.188043744,0.283847487,114.8023075,1.528059079,0.620680597,13.9125271,0.072046653,0.094272578,0.298292394,0.451828069,0.074464424,0.213891732,0.548326458,0.10478698,0.3263825,1.028046192,0.682405232,1.934898616,0.818945173,0.20142262,0.152089654,0.137859759,1.080157319,4.28652308,12.28614458,0.46761319,20.13350007,0.482281608,9.378772335,0.909863445,0.144604384,0.573152713,0.048879438,0.242211403,0.07988971,0.056835924,0.072221934,0.142649303,0.235780373,0.07429541,0.065476619,2.326745943,0.574295762,7.697822619,2.012908085,0.487012725,2.012908085,0.651818691,0.358328377,0.525633327,0.252802876,0.69318091,0.468214884,0.24488652,0.070610937,0.116865054,0.118534161,0.627065523,0.192430141,0.340472807,0.552413813,0.109702303,0.085494686,0.066545146,0.083266059,0.060783054,0.220584835,0.177147281,0.177147281,0.972738289,4.712992976,8.825034879,8.690383812,160.676868,46.57403637,10.69931996,21.52368634,47.53868374,2.443525368,1.661975538,2.924092556,8.409964462,3.778243993,9.536654669,5.435568458,137.7661526,48.16448356,12.5520655,32.45647084,3.981150452,0.623872946,10.21543478,0.226923413,0.367603856,0.323338761,0.207750713,0.627559792,3.29681789,4.958119065,6.634183842,2.085294944,9.657598056,0.209945239,0.227684273,0.185070861
0.924156307,1.439743793,0.687988335,1.844098302,87.14012681,0.35018435,0.275488697,0.271539377,2.021693443,0.301276353,16.52414709,0.326461081,15.69316205,21.56199303,0.976655015,2.783614862,1.567747667,1.41091325,0.3519992,9.179637151,0.197553163,0.315656571,1.637917488,0.338916874,0.448713347,0.124715245,0.046587219,0.195697446,2.454986453,0.399586796,91.40395146,0.769239305,2.281726718,6.74163359,0.497312095,1.156986035,0.70767891,29.09658981,16.47208995,7.625628496,0.035010168,0.157204706,1.403000754,0.412103093,2.038570676,2.038570676,9.796376797,1.500462152,12.25769688,12.25769688,1.234417165,2.298134901,2.376911774,1.526424028,1.672685574,0.246057545,4.196010135,0.284355845,1.327132969,3.416197078,6.598706748,174.2536281,24.03952461,125.4722033,5.413351647,9.592206649,0.223901995,17.94155206,25.04767819,0.100114712,1.215104225,0.605452978,4.298913149,7.433028836,0.987746551,1.722042375,4.582158023,3.964943653,0.882412095,3.191468808,9.23213805,0.584523395,0.869999471,8.345857593,2.334111911,1.194990918,0.273610217,0.402460774,47.3508553,0.418097162,0.322184728,0.248045475,0.09320507,30.47830767,134.9814234,37.96014396,0.192519151,0.329632057,0.238631196,0.188490485,5.220833284,4.40647379,0.081321275,2.511013987,8.085890618,1.111054401,0.12437248,7.987760423,7.267226343,17.94192245,2.056180559,4.410716784,3.130649575,3.130649575,0.415401919,17.92299923,0.521116228,0.382094706,0.916403927,0.228797457,85.46727802,0.536326311,33.3105862,1.259591913,6.450817725,3.061001602,80.5477403,0.51325401,82.06624281,0.397326293,1.407579209,0.548412879,0.258326875,3.866509405,17.41458619,1.236310024,33.98353012,0.340272087,0.771525761,0.109667768,10.70502927,0.995571584,0.260228891,0.385705015,0.26793727,1.250177637,0.982895226,39.53894132,0.17686894,3.262898217,3.92972029,1.598161121,0.556154636,0.416930079,0.105598937,0.026624008,0.036640887,0.194130223,0.040826802,0.27290361,40.85021516,0.666473207,66.59580111,81.98334335,0.780475386,0.594479044,0.588691555,4.902533554,0.23061023,0.106418816,0.110122189,0.124622032,0.967826916,4.774903636,6.567426084,0.344850215,2.703844959,0.478899013,0.792751762,1.615320936,1.400253145,17.44503031,50.26524039,126.6295582,0.269965429,0.595742216,153.874823,1.944755537,0.654390931,28.13940788,0.191629554,0.139927406,0.317607144,0.605061279,0.173159714,0.427443002,1.270078932,0.164807443,0.578826952,2.034803263,0.686643374,2.744758148,0.892050652,0.107984903,0.209784089,0.793622364,7.320037702,18.51786711,38.80788672,0.704913514,43.06641724,0.720543363,21.76496105,1.628305422,0.425216354,0.619244549,0.061149548,0.369282854,0.104030906,0.094201813,0.145458514,0.203946943,0.984666086,0.092991176,0.081423125,6.214986693,1.659076555,11.42308843,3.213624759,1.026965369,3.213624759,1.026965369,0.617303549,0.971404537,0.270195274,1.095719068,0.466092862,0.153578989,0.07807047,0.317167356,0.226102888,1.223181969,0.258597077,0.447169478,0.623096112,0.105672112,0.120460823,0.077274061,0.062263701,0.060597032,0.380925927,0.666023273,0.666023273,1.341690756,3.002776244,6.971675331,4.418474358,102.5623805,29.81486657,8.359424365,13.42649906,12.303804,3.126032072,1.254872297,2.73083856,3.813050023,2.480087225,7.51445182,3.339716749,111.3142766,69.134422,12.47016667,39.24432571,4.667286907,0.564938804,9.705638117,0.14591777,0.612762452,0.52850963,0.396979371,0.806633849,5.957969263,9.958286696,13.35787595,12.07661305,23.64092074,0.188020422,0.542470469,0.260280331
